"poly_id","ObjectID2","year","mean","p25","p75","npix"
"383","383","2015","632.2507019","599.7872162","661.5867157","4"
"384","384","2015","1204.068701","1176.86499","1204.11377","5"
"385","385","2015","998.4176411","934.273407","1069.174316","19"
"386","386","2015","462.5407534","445.6620941","486.7115631","27"
"387","387","2015","842.1091003","813.1001129","866.9662323","4"
"388","388","2015","906.4300158","828.2783813","967.163147","29"
"389","389","2015","NA","NA","NA","0"
"390","390","2015","552.0919495","542.7451019","561.438797","2"
"391","391","2015","NA","NA","NA","0"
"393","393","2015","NA","NA","NA","0"
"396","396","2015","NA","NA","NA","0"
"398","398","2015","NA","NA","NA","0"
"399","399","2015","NA","NA","NA","0"
"400","400","2015","NA","NA","NA","0"
"402","402","2015","NA","NA","NA","0"
"403","403","2015","NA","NA","NA","0"
"404","404","2015","1552.071097","1518.388916","1573.615234","21"
"405","405","2015","1566.409024","1549.144897","1593.065491","11"
"406","406","2015","624.2809106","581.2303467","653.218811","25"
"407","407","2015","701.1800537","646.1760254","749.9216003","7"
"408","408","2015","697.1117924","637.9396667","752.1863403","28"
"409","409","2015","594.6029175","521.0820313","645.7533569","5"
"410","410","2015","911.2467529","850.0602417","930.0733643","5"
"412","412","2015","530.0975952","530.0975952","530.0975952","1"
"414","414","2015","NA","NA","NA","0"
"415","415","2015","585.4573529","489.2187195","652.786499","137"
"416","416","2015","850.6349202","776.7676086","910.8661041","30"
"419","419","2015","NA","NA","NA","0"
"420","420","2015","NA","NA","NA","0"
"421","421","2015","NA","NA","NA","0"
"422","422","2015","NA","NA","NA","0"
"425","425","2015","NA","NA","NA","0"
"426","426","2015","NA","NA","NA","0"
"427","427","2015","NA","NA","NA","0"
"428","428","2015","NA","NA","NA","0"
"429","429","2015","NA","NA","NA","0"
"430","430","2015","NA","NA","NA","0"
"431","431","2015","NA","NA","NA","0"
"432","432","2015","NA","NA","NA","0"
"433","433","2015","NA","NA","NA","0"
"434","434","2015","NA","NA","NA","0"
"435","435","2015","NA","NA","NA","0"
"436","436","2015","NA","NA","NA","0"
"437","437","2015","NA","NA","NA","0"
"438","438","2015","NA","NA","NA","0"
"439","439","2015","NA","NA","NA","0"
"440","440","2015","NA","NA","NA","0"
"441","441","2015","NA","NA","NA","0"
"442","442","2015","NA","NA","NA","0"
"443","443","2015","NA","NA","NA","0"
"444","444","2015","NA","NA","NA","0"
"445","445","2015","NA","NA","NA","0"
"446","446","2015","NA","NA","NA","0"
"447","447","2015","NA","NA","NA","0"
"448","448","2015","1016.922974","1015.825104","1017.782501","3"
"449","449","2015","1109.145203","1104.089233","1119.835938","4"
"450","450","2015","NA","NA","NA","0"
"451","451","2015","1116.748413","1116.748413","1116.748413","1"
"452","452","2015","NA","NA","NA","0"
"453","453","2015","NA","NA","NA","0"
"454","454","2015","NA","NA","NA","0"
"455","455","2015","1231.382422","1193.684814","1274.180847","15"
"456","456","2015","NA","NA","NA","0"
"457","457","2015","857.4647827","839.3899231","875.5396423","2"
"458","458","2015","1062.202269","1030.126495","1095.295593","70"
"459","459","2015","1003.707418","968.7992554","1007.492645","12"
"461","461","2015","NA","NA","NA","0"
"2","2","2016","612.6011214","551.7354736","666.6771851","529"
"3","3","2016","384.6063424","355.971405","397.7984619","99"
"4","4","2016","677.531329","594.3091431","767.3016968","649"
"5","5","2016","334.6285706","334.6285706","334.6285706","1"
"6","6","2016","389.7455444","389.7455444","389.7455444","1"
"7","7","2016","443.318576","433.8773193","452.2988586","31"
"8","8","2016","675.9103277","653.4754028","688.2807312","47"
"9","9","2016","887.1560669","874.4543152","909.1968384","3"
"10","10","2016","658.460144","658.460144","658.460144","1"
"11","11","2016","426.8448893","422.7828369","430.2601929","3"
"12","12","2016","783.6558062","691.9727478","851.7951508","48"
"13","13","2016","450.302115","304.8848267","539.1445923","137"
"14","14","2016","449.909139","353.2037659","479.3700256","57"
"16","16","2016","NA","NA","NA","0"
"17","17","2016","693.739453","643.0492249","735.1092834","91"
"18","18","2016","789.8259125","728.8623657","852.8932953","16"
"19","19","2016","NA","NA","NA","0"
"20","20","2016","853.0310102","772.7095947","909.8175964","14"
"21","21","2016","753.2958117","679.6433105","796.7324829","69"
"22","22","2016","474.9557877","474.4788132","496.0415955","4"
"23","23","2016","861.171814","787.1474762","927.7755127","6"
"24","24","2016","489.6148099","479.4609833","492.7810516","11"
"25","25","2016","651.3436134","593.5198364","675.0715942","67"
"27","27","2016","743.7857857","702.947876","749.7933807","32"
"28","28","2016","582.0748613","538.1182861","622.9046783","18"
"29","29","2016","NA","NA","NA","0"
"30","30","2016","523.7339126","394.8874435","637.2667694","418"
"31","31","2016","694.794117","670.6680298","706.1543274","75"
"32","32","2016","755.2781982","755.2781982","755.2781982","1"
"33","33","2016","712.3736905","683.6232605","724.4972534","44"
"34","34","2016","795.1113139","760.1701965","828.5892334","30"
"36","36","2016","602.6724243","602.6724243","602.6724243","1"
"37","37","2016","598.4839478","598.4839478","598.4839478","1"
"38","38","2016","467.4016703","418.7692871","514.5337219","58"
"39","39","2016","605.7049713","594.4634552","615.0446472","4"
"40","40","2016","595.3815585","538.7024536","650.8382874","55"
"41","41","2016","NA","NA","NA","0"
"42","42","2016","870.2095947","838.5281982","900.8058167","3"
"43","43","2016","813.8133002","654.679657","933.1743317","18"
"44","44","2016","991.4025879","991.4025879","991.4025879","1"
"47","47","2016","728.8521057","650.287735","784.9407501","10"
"48","48","2016","888.660848","874.3338623","905.4968872","3"
"49","49","2016","NA","NA","NA","0"
"50","50","2016","781.7315093","718.1124878","861.1816406","21"
"51","51","2016","774.3782338","612.9971771","909.8111115","28"
"52","52","2016","823.9842853","759.4124756","891.9523926","49"
"53","53","2016","1248.619466","1219.524841","1301.032227","3"
"54","54","2016","730.9356537","698.9356995","740.4777527","16"
"55","55","2016","776.094869","757.4280701","786.6616821","3"
"56","56","2016","NA","NA","NA","0"
"57","57","2016","835.6525269","835.6525269","835.6525269","1"
"59","59","2016","496.420634","468.584198","535.7983093","3"
"60","60","2016","884.051062","823.2080688","929.5744629","5"
"64","64","2016","843.8741886","767.5900269","900.2320557","17"
"65","65","2016","950.1378174","887.4872437","1025.411682","4"
"66","66","2016","729.5314743","708.2160339","743.6956024","40"
"67","67","2016","571.012396","501.7478714","621.8055573","220"
"68","68","2016","531.941866","505.5301819","549.8659058","31"
"69","69","2016","483.5673648","450.0080566","515.4635239","22"
"70","70","2016","638.6230245","592.8113098","690.9109497","15"
"73","73","2016","809.857666","787.9364319","831.7789001","2"
"74","74","2016","845.1166382","843.0201416","847.2131348","2"
"75","75","2016","735.4762573","735.4762573","735.4762573","1"
"76","76","2016","945.5470947","920.0306396","981.4232788","5"
"77","77","2016","696.1338438","683.0049438","704.4335022","39"
"78","78","2016","624.4447632","624.4447632","624.4447632","1"
"79","79","2016","617.1842529","614.8731079","623.9259644","5"
"80","80","2016","626.1419434","615.9868622","634.8882904","10"
"81","81","2016","625.3386597","568.7543335","677.0476074","5"
"82","82","2016","NA","NA","NA","0"
"83","83","2016","608.6344604","593.2891693","636.327301","6"
"88","88","2016","800.9264069","726.8101044","813.1145935","4"
"89","89","2016","967.7192612","945.2588959","997.2692108","16"
"90","90","2016","746.0561727","722.4276276","769.7942963","6"
"91","91","2016","509.3833847","480.928154","533.4142303","8"
"92","92","2016","944.7205322","912.3355713","978.6340942","5"
"94","94","2016","923.3346802","891.7048035","960.5765533","10"
"95","95","2016","946.1626465","876.0922852","1063.837524","5"
"96","96","2016","900.5093842","854.1641083","933.9180298","8"
"102","102","2016","NA","NA","NA","0"
"103","103","2016","896.7192078","891.121048","902.3173676","2"
"104","104","2016","595.8770752","590.06073","601.6934204","2"
"105","105","2016","649.9758606","642.1806488","657.7710724","2"
"106","106","2016","631.5005493","629.9533081","632.9885864","3"
"107","107","2016","654.9765828","649.0704651","658.5715942","3"
"108","108","2016","661.1395569","657.940506","664.3386078","2"
"114","114","2016","1021.02652","992.4944305","1049.558609","2"
"115","115","2016","827.9506226","827.9506226","827.9506226","1"
"116","116","2016","768.9992676","768.9992676","768.9992676","1"
"117","117","2016","NA","NA","NA","0"
"118","118","2016","NA","NA","NA","0"
"119","119","2016","NA","NA","NA","0"
"120","120","2016","NA","NA","NA","0"
"126","126","2016","1271.992126","1241.743011","1302.241241","2"
"127","127","2016","762.0942993","762.0942993","762.0942993","1"
"128","128","2016","452.7005493","434.0553284","459.2488327","10"
"129","129","2016","801.3533325","801.3533325","801.3533325","1"
"130","130","2016","898.3227417","859.7052002","902.618042","5"
"131","131","2016","340.7214871","319.3311157","361.6140442","37"
"132","132","2016","NA","NA","NA","0"
"133","133","2016","NA","NA","NA","0"
"134","134","2016","812.4386393","771.9279785","845.2586365","3"
"135","135","2016","1033.627441","1033.627441","1033.627441","1"
"136","136","2016","801.9115252","766.1069794","815.2133942","14"
"137","137","2016","718.8226095","569.7053986","808.9633484","30"
"138","138","2016","NA","NA","NA","0"
"139","139","2016","409.9267119","356.4464264","455.0773926","648"
"140","140","2016","479.4024829","417.39328","529.0263062","34"
"141","141","2016","776.4258911","748.254837","790.4421539","10"
"142","142","2016","628.2100053","566.8166046","661.4263916","22"
"143","143","2016","648.6980779","643.6635284","657.5772247","26"
"144","144","2016","273.5943581","231.415905","311.8017807","462"
"145","145","2016","1139.536682","1131.345367","1147.727997","2"
"146","146","2016","887.3030396","887.3030396","887.3030396","1"
"147","147","2016","NA","NA","NA","0"
"148","148","2016","NA","NA","NA","0"
"149","149","2016","554.2764897","448.9978714","631.3444824","64"
"150","150","2016","525.9428733","455.713562","591.7306519","41"
"151","151","2016","360.8516748","295.241478","386.1682129","174"
"152","152","2016","NA","NA","NA","0"
"153","153","2016","676.2318454","651.555603","685.8220215","9"
"154","154","2016","818.1818481","805.7446289","816.2301025","5"
"155","155","2016","418.4323374","372.3721771","428.767868","702"
"156","156","2016","478.3508453","462.8616867","496.3540421","6"
"157","157","2016","667.2570648","647.8395691","683.3222198","4"
"158","158","2016","915.056427","910.5425568","919.5702972","2"
"159","159","2016","547.3605783","519.7707825","561.7503357","7"
"160","160","2016","804.645284","796.6235657","815.1421509","3"
"161","161","2016","358.9440918","331.4489746","386.439209","2"
"162","162","2016","876.3723145","866.8670349","885.877594","2"
"163","163","2016","518.4203186","515.9392242","520.901413","2"
"164","164","2016","682.8213834","628.3359375","724.278717","11"
"165","165","2016","545.4836611","490.3202515","587.333374","107"
"166","166","2016","529.1230612","434.0867157","584.5951538","1283"
"167","167","2016","747.218208","704.2521973","779.4403076","25"
"168","168","2016","NA","NA","NA","0"
"169","169","2016","1000.374817","1000.374817","1000.374817","1"
"170","170","2016","863.3068848","863.3068848","863.3068848","1"
"171","171","2016","741.1011963","726.0215454","756.1808472","2"
"172","172","2016","787.8127441","766.2266846","809.3988037","2"
"174","174","2016","854.4459635","843.7150574","860.2292175","3"
"175","175","2016","NA","NA","NA","0"
"176","176","2016","736.0407703","704.2197113","749.3411865","52"
"177","177","2016","800.7935913","777.1772919","828.3159332","10"
"178","178","2016","778.0270578","745.3465881","778.0333862","19"
"179","179","2016","803.5202433","774.0506592","821.5784302","3"
"180","180","2016","868.6537984","809.4713593","903.5636749","6"
"181","181","2016","NA","NA","NA","0"
"182","182","2016","983.9519806","947.5113373","1017.006012","4"
"184","184","2016","945.894043","929.7171326","976.8602295","3"
"186","186","2016","810.3967285","763.0107422","858.1832886","17"
"189","189","2016","907.8351847","893.0571289","919.5889893","3"
"190","190","2016","715.9788038","690.4817352","727.9211121","18"
"191","191","2016","NA","NA","NA","0"
"192","192","2016","NA","NA","NA","0"
"193","193","2016","689.6347351","688.2271271","691.0423431","2"
"194","194","2016","1013.045166","1013.045166","1013.045166","1"
"195","195","2016","845.6753662","802.6934814","848.4017334","5"
"196","196","2016","1087.912628","1060.975647","1095.342865","4"
"197","197","2016","818.5441895","800.3258972","836.7624817","2"
"198","198","2016","715.4824524","709.3423004","721.6226044","2"
"200","200","2016","590.1716379","554.0875854","649.3036499","13"
"203","203","2016","727.9141502","678.3697662","735.8556061","32"
"204","204","2016","1047.321899","1047.321899","1047.321899","1"
"205","205","2016","568.4145508","568.4145508","568.4145508","1"
"206","206","2016","831.9251099","824.2877808","839.562439","2"
"207","207","2016","823.679895","804.9812012","852.0245361","5"
"208","208","2016","426.4584585","415.0355225","440.6864014","13"
"209","209","2016","1119.465088","1119.465088","1119.465088","1"
"210","210","2016","824.4736023","820.6786652","828.2685394","2"
"211","211","2016","781.2828979","771.5113525","789.096283","3"
"212","212","2016","593.3792114","593.3792114","593.3792114","1"
"213","213","2016","655.8908488","625.4984131","681.0608521","9"
"214","214","2016","535.7926025","535.7926025","535.7926025","1"
"215","215","2016","656.3204171","635.8166809","673.8427429","7"
"216","216","2016","NA","NA","NA","0"
"217","217","2016","759.5211861","658.2766724","874.182373","31"
"218","218","2016","877.7053223","877.7053223","877.7053223","1"
"219","219","2016","NA","NA","NA","0"
"220","220","2016","943.7470093","943.7470093","943.7470093","1"
"221","221","2016","736.5494588","715.5709229","770.247467","3"
"222","222","2016","675.4518612","612.543457","720.4993286","17"
"223","223","2016","481.7937775","477.7136612","485.8738937","2"
"224","224","2016","1367.360392","1357.753296","1377.721191","3"
"225","225","2016","522.397727","434.9790344","589.2761841","485"
"226","226","2016","975.0284831","896.2259216","1063.568298","39"
"228","228","2016","565.1424094","500.8617935","629.083847","218"
"229","229","2016","847.4417928","772.2244873","907.5688477","33"
"230","230","2016","1042.097778","1042.097778","1042.097778","1"
"231","231","2016","NA","NA","NA","0"
"232","232","2016","NA","NA","NA","0"
"237","237","2016","542.4715958","484.4387741","588.3867035","4"
"238","238","2016","552.6299235","533.4374695","563.013031","3"
"239","239","2016","661.5068886","532.6035156","781.3377075","153"
"240","240","2016","524.2439779","520.6000061","527.1149292","3"
"241","241","2016","580.6564825","551.6781616","620.2791443","115"
"242","242","2016","507.4768517","493.6016846","540.6815186","21"
"243","243","2016","513.4369354","512.4385452","514.4353256","2"
"244","244","2016","557.0064784","552.4328003","566.7886353","7"
"245","245","2016","560.4739757","541.8421631","586.6608276","34"
"247","247","2016","586.4206543","583.7973938","589.0439148","2"
"248","248","2016","570.1661987","570.1661987","570.1661987","1"
"249","249","2016","727.049191","601.4222412","846.0762329","73"
"250","250","2016","811.7815564","749.3993835","849.1412048","51"
"251","251","2016","NA","NA","NA","0"
"252","252","2016","NA","NA","NA","0"
"253","253","2016","NA","NA","NA","0"
"256","256","2016","NA","NA","NA","0"
"257","257","2016","465.3645691","462.5063782","471.8867493","5"
"258","258","2016","655.4771908","523.1390381","800.4483643","1621"
"259","259","2016","536.8844353","421.0847778","616.5537109","367"
"260","260","2016","639.5258789","639.5258789","639.5258789","1"
"261","261","2016","533.4695435","533.4695435","533.4695435","1"
"262","262","2016","505.9069275","502.1332092","509.2348328","5"
"263","263","2016","558.5920105","557.1914215","559.9925995","2"
"266","266","2016","746.475167","696.1728516","804.845993","22"
"267","267","2016","552.5093994","551.9621277","553.0566711","2"
"268","268","2016","557.6166291","513.5730896","610.8564148","27"
"269","269","2016","734.0093442","629.2846222","839.3460388","422"
"270","270","2016","NA","NA","NA","0"
"271","271","2016","NA","NA","NA","0"
"273","273","2016","379.0653076","379.0653076","379.0653076","1"
"274","274","2016","417.2893982","417.2893982","417.2893982","1"
"281","281","2016","1019.280396","1019.280396","1019.280396","1"
"282","282","2016","749.9982979","668.0963898","837.3513641","80"
"285","285","2016","611.8867798","611.8867798","611.8867798","1"
"286","286","2016","838.6677114","791.7419434","879.1570892","60"
"289","289","2016","682.8424988","661.4909668","715.8687134","6"
"290","290","2016","1081.88619","1063.370911","1114.814209","3"
"291","291","2016","NA","NA","NA","0"
"292","292","2016","NA","NA","NA","0"
"293","293","2016","734.5527344","728.4354858","740.6699829","2"
"294","294","2016","1431.414795","1431.414795","1431.414795","1"
"297","297","2016","NA","NA","NA","0"
"298","298","2016","NA","NA","NA","0"
"299","299","2016","1335.957764","1335.957764","1335.957764","1"
"300","300","2016","861.9763794","835.3856812","895.5510254","5"
"301","301","2016","NA","NA","NA","0"
"305","305","2016","579.0812759","576.3283844","584.3639069","8"
"308","308","2016","NA","NA","NA","0"
"309","309","2016","825.1397101","705.3586426","947.6730957","1269"
"312","312","2016","989.3423026","904.8041077","1066.731171","7"
"313","313","2016","1163.193121","1096.22583","1215.307373","21"
"314","314","2016","NA","NA","NA","0"
"319","319","2016","1312.476074","1312.476074","1312.476074","1"
"320","320","2016","898.3170624","874.7976379","939.9099731","8"
"324","324","2016","961.2574376","918.2549438","1023.85202","7"
"325","325","2016","685.6283325","609.2060242","748.5785217","10"
"326","326","2016","922.5580636","827.8981323","995.7693176","35"
"327","327","2016","1034.399135","774.7848511","1295.278534","174"
"333","333","2016","593.187367","567.6984558","632.8187714","14"
"334","334","2016","698.5846176","636.1729584","790.069458","8"
"335","335","2016","740.3802083","710.2870178","760.6590271","3"
"336","336","2016","NA","NA","NA","0"
"337","337","2016","759.5289307","743.1805115","775.8773499","2"
"338","338","2016","NA","NA","NA","0"
"339","339","2016","760.2393799","760.2393799","760.2393799","1"
"340","340","2016","832.0795492","824.5808105","842.0644531","3"
"341","341","2016","647.5392151","625.5187836","669.5596466","2"
"342","342","2016","1380.283913","1356.94812","1410.141113","49"
"343","343","2016","1365.862183","1365.862183","1365.862183","1"
"344","344","2016","477.7909154","477.0536041","481.3414764","7"
"345","345","2016","NA","NA","NA","0"
"346","346","2016","1498.510132","1498.510132","1498.510132","1"
"347","347","2016","820.1279602","812.2179718","828.0379486","2"
"348","348","2016","1055.29801","1008.411804","1114.55957","17"
"349","349","2016","593.9224679","571.6004333","613.2304077","7"
"350","350","2016","557.1890869","550.5523987","562.8022766","4"
"351","351","2016","794.241394","794.241394","794.241394","1"
"352","352","2016","661.3758967","635.8291626","681.0262451","13"
"353","353","2016","NA","NA","NA","0"
"354","354","2016","NA","NA","NA","0"
"355","355","2016","NA","NA","NA","0"
"356","356","2016","940.4988665","883.8762512","986.5255737","14"
"357","357","2016","727.9110565","712.237381","741.0840149","4"
"358","358","2016","NA","NA","NA","0"
"359","359","2016","NA","NA","NA","0"
"360","360","2016","1418.024223","1393.865845","1436.110443","16"
"361","361","2016","1195.433813","1174.997925","1211.036377","5"
"363","363","2016","1251.201294","1242.281189","1260.121399","2"
"364","364","2016","1271.601563","1265.720276","1277.482849","2"
"365","365","2016","1143.596191","1143.596191","1143.596191","1"
"366","366","2016","935.0033289","846.9117889","1024.465912","146"
"368","368","2016","643.9586258","587.3043442","751.8629913","4"
"370","370","2016","NA","NA","NA","0"
"371","371","2016","NA","NA","NA","0"
"379","379","2016","NA","NA","NA","0"
"380","380","2016","NA","NA","NA","0"
"381","381","2016","610.2379252","599.8829651","628.4222412","6"
"382","382","2016","566.3253581","553.355896","564.288208","9"
"383","383","2016","665.5146179","645.7427063","687.1234131","4"
"384","384","2016","1060.47522","1038.935913","1045.260498","5"
"385","385","2016","904.2415482","849.1097412","961.8318481","19"
"386","386","2016","510.0510706","488.0930939","526.088501","27"
"387","387","2016","772.1437225","749.3893127","792.85289","4"
"388","388","2016","823.0471591","769.8265991","879.6028442","29"
"389","389","2016","NA","NA","NA","0"
"390","390","2016","653.8167419","640.4485931","667.1848907","2"
"391","391","2016","NA","NA","NA","0"
"393","393","2016","NA","NA","NA","0"
"396","396","2016","NA","NA","NA","0"
"398","398","2016","NA","NA","NA","0"
"399","399","2016","NA","NA","NA","0"
"400","400","2016","NA","NA","NA","0"
"402","402","2016","NA","NA","NA","0"
"403","403","2016","NA","NA","NA","0"
"404","404","2016","1422.736479","1410.500732","1428.904175","21"
"405","405","2016","1418.551059","1414.157104","1427.774231","11"
"406","406","2016","604.6629297","566.7350464","642.4914551","25"
"407","407","2016","672.7003697","625.5102234","713.9052429","7"
"408","408","2016","689.9142674","631.4976654","747.9409485","28"
"409","409","2016","590.6370422","508.5921021","649.7556152","5"
"410","410","2016","897.7125854","856.227478","897.453064","5"
"412","412","2016","520.2945557","520.2945557","520.2945557","1"
"414","414","2016","NA","NA","NA","0"
"415","415","2016","386.4384565","272.6390381","455.2596436","137"
"416","416","2016","701.6864868","614.7789001","771.0376282","30"
"419","419","2016","NA","NA","NA","0"
"420","420","2016","NA","NA","NA","0"
"421","421","2016","NA","NA","NA","0"
"422","422","2016","NA","NA","NA","0"
"425","425","2016","NA","NA","NA","0"
"426","426","2016","NA","NA","NA","0"
"427","427","2016","NA","NA","NA","0"
"428","428","2016","NA","NA","NA","0"
"429","429","2016","NA","NA","NA","0"
"430","430","2016","NA","NA","NA","0"
"431","431","2016","NA","NA","NA","0"
"432","432","2016","NA","NA","NA","0"
"433","433","2016","NA","NA","NA","0"
"434","434","2016","NA","NA","NA","0"
"435","435","2016","NA","NA","NA","0"
"436","436","2016","NA","NA","NA","0"
"437","437","2016","NA","NA","NA","0"
"438","438","2016","NA","NA","NA","0"
"439","439","2016","NA","NA","NA","0"
"440","440","2016","NA","NA","NA","0"
"441","441","2016","NA","NA","NA","0"
"442","442","2016","NA","NA","NA","0"
"443","443","2016","NA","NA","NA","0"
"444","444","2016","NA","NA","NA","0"
"445","445","2016","NA","NA","NA","0"
"446","446","2016","NA","NA","NA","0"
"447","447","2016","NA","NA","NA","0"
"448","448","2016","1024.146729","1003.127747","1035.66507","3"
"449","449","2016","970.3617401","960.0205231","988.0686646","4"
"450","450","2016","NA","NA","NA","0"
"451","451","2016","961.1090698","961.1090698","961.1090698","1"
"452","452","2016","NA","NA","NA","0"
"453","453","2016","NA","NA","NA","0"
"454","454","2016","NA","NA","NA","0"
"455","455","2016","1308.55494","1287.100098","1337.070801","15"
"456","456","2016","NA","NA","NA","0"
"457","457","2016","672.6803284","656.4131012","688.9475555","2"
"458","458","2016","1070.758364","1019.681625","1121.961823","70"
"459","459","2016","1125.822703","1084.541809","1147.195862","12"
"461","461","2016","NA","NA","NA","0"
"2","2","2017","615.9773157","556.65625","672.4008179","529"
"3","3","2017","358.549149","240.7467422","473.059967","99"
"4","4","2017","677.5169028","619.0509644","739.463623","649"
"5","5","2017","280.1029053","280.1029053","280.1029053","1"
"6","6","2017","264.6946716","264.6946716","264.6946716","1"
"7","7","2017","284.5675767","273.5113831","296.2519073","31"
"8","8","2017","737.5305215","706.7277832","756.0262451","47"
"9","9","2017","1057.755859","1039.59314","1087.422302","3"
"10","10","2017","633.0747681","633.0747681","633.0747681","1"
"11","11","2017","351.950826","344.7537537","357.9087982","3"
"12","12","2017","1010.998231","879.486084","1100.094666","48"
"13","13","2017","600.2164953","398.5672913","728.7346802","137"
"14","14","2017","568.1593778","438.6660461","598.8955688","57"
"16","16","2017","NA","NA","NA","0"
"17","17","2017","771.6745123","714.7390442","817.6784363","91"
"18","18","2017","869.3011169","799.1439819","935.045929","16"
"19","19","2017","NA","NA","NA","0"
"20","20","2017","965.4573713","845.3681641","1053.2966","14"
"21","21","2017","849.4802874","756.0490112","920.6802368","69"
"22","22","2017","307.9967728","302.8382339","327.1619568","4"
"23","23","2017","952.5376892","848.2159271","1036.592621","6"
"24","24","2017","353.3148776","337.3647919","359.4113007","11"
"25","25","2017","686.4695025","616.0768127","714.5351868","67"
"27","27","2017","804.4743347","754.3902588","807.8430328","32"
"28","28","2017","583.0474786","476.7655716","675.6581116","18"
"29","29","2017","NA","NA","NA","0"
"30","30","2017","572.6499098","369.1105423","751.681015","418"
"31","31","2017","750.0442627","719.284668","768.9139709","75"
"32","32","2017","883.3135986","883.3135986","883.3135986","1"
"33","33","2017","769.9755901","733.6247864","779.0029449","44"
"34","34","2017","942.5286438","882.0014954","997.6399384","30"
"36","36","2017","585.0222168","585.0222168","585.0222168","1"
"37","37","2017","608.8299561","608.8299561","608.8299561","1"
"38","38","2017","525.7673945","472.4475403","573.9030151","58"
"39","39","2017","588.7146606","579.8167725","604.842804","4"
"40","40","2017","703.9532193","630.4879456","771.1548767","55"
"41","41","2017","NA","NA","NA","0"
"42","42","2017","1108.033488","1063.3526","1140.954895","3"
"43","43","2017","1077.548954","931.817688","1246.473816","18"
"44","44","2017","1211.00647","1211.00647","1211.00647","1"
"47","47","2017","838.6259766","726.7299805","915.2090912","10"
"48","48","2017","1043.467367","1022.117371","1069.077942","3"
"49","49","2017","NA","NA","NA","0"
"50","50","2017","1001.363816","926.8896484","1103.995361","21"
"51","51","2017","1032.66146","787.5997314","1272.533997","28"
"52","52","2017","1017.402744","928.8295288","1116.805908","49"
"53","53","2017","1579.47762","1543.145264","1636.456421","3"
"54","54","2017","823.0881615","782.1660767","836.6818085","16"
"55","55","2017","855.3558757","827.4740601","869.5361633","3"
"56","56","2017","NA","NA","NA","0"
"57","57","2017","947.6893311","947.6893311","947.6893311","1"
"59","59","2017","422.9631958","390.5488892","467.8127594","3"
"60","60","2017","1065.617493","962.1291504","1167.606445","5"
"64","64","2017","945.5457369","868.1275024","1025.001953","17"
"65","65","2017","1038.141541","958.3571472","1135.770752","4"
"66","66","2017","737.1720886","708.146286","756.0244904","40"
"67","67","2017","505.7468161","432.1918335","571.2676849","220"
"68","68","2017","588.9024747","560.0126953","612.4222717","31"
"69","69","2017","524.8520966","493.1421432","554.6825562","22"
"70","70","2017","665.4666158","611.8638916","729.4299927","15"
"73","73","2017","921.8692627","896.9170837","946.8214417","2"
"74","74","2017","958.7107239","956.1432648","961.278183","2"
"75","75","2017","649.1748047","649.1748047","649.1748047","1"
"76","76","2017","1012.714978","968.5285645","1042.636963","5"
"77","77","2017","684.4380211","663.9510803","698.31604","39"
"78","78","2017","621.7794189","621.7794189","621.7794189","1"
"79","79","2017","579.8063965","576.7727051","582.3584595","5"
"80","80","2017","605.461731","591.1773834","616.9536285","10"
"81","81","2017","609.4775757","554.8336182","669.1949463","5"
"82","82","2017","NA","NA","NA","0"
"83","83","2017","598.7655334","583.6931305","628.2677155","6"
"88","88","2017","1041.794357","922.9657593","1078.292221","4"
"89","89","2017","795.4814682","764.6790771","834.3417511","16"
"90","90","2017","768.8330485","737.1976624","793.6336975","6"
"91","91","2017","527.6006584","499.7779694","558.8330688","8"
"92","92","2017","1085.313232","1058.169556","1111.513306","5"
"94","94","2017","1103.692133","1052.829254","1150.229218","10"
"95","95","2017","1176.224829","1085.191284","1347.538208","5"
"96","96","2017","1115.318825","1034.763596","1188.681488","8"
"102","102","2017","NA","NA","NA","0"
"103","103","2017","781.028595","779.2207794","782.8364105","2"
"104","104","2017","517.9070587","514.5649948","521.2491226","2"
"105","105","2017","561.0991211","553.7776184","568.4206238","2"
"106","106","2017","579.1686605","577.1856995","582.3226013","3"
"107","107","2017","612.802002","601.73526","619.0744019","3"
"108","108","2017","554.1522522","549.6422272","558.6622772","2"
"114","114","2017","1218.539429","1187.729187","1249.34967","2"
"115","115","2017","1090.259399","1090.259399","1090.259399","1"
"116","116","2017","1025.96167","1025.96167","1025.96167","1"
"117","117","2017","NA","NA","NA","0"
"118","118","2017","NA","NA","NA","0"
"119","119","2017","NA","NA","NA","0"
"120","120","2017","NA","NA","NA","0"
"126","126","2017","1643.398926","1604.900269","1681.897583","2"
"127","127","2017","872.8967896","872.8967896","872.8967896","1"
"128","128","2017","418.9902191","389.6484833","446.3439865","10"
"129","129","2017","897.5890503","897.5890503","897.5890503","1"
"130","130","2017","999.4682007","954.4125977","1005.947021","5"
"131","131","2017","318.4932787","279.9631042","353.7591858","37"
"132","132","2017","NA","NA","NA","0"
"133","133","2017","NA","NA","NA","0"
"134","134","2017","903.7582194","856.6777954","942.7276917","3"
"135","135","2017","1227.948853","1227.948853","1227.948853","1"
"136","136","2017","947.9387033","907.0723724","982.083313","14"
"137","137","2017","824.4927714","589.4450531","976.9308472","30"
"138","138","2017","NA","NA","NA","0"
"139","139","2017","246.8450838","139.3909912","315.1375198","648"
"140","140","2017","450.0666809","337.0737457","541.6378174","34"
